CD_YEAR;cd_gemeente;gemeente_nl;gemeente_fr;HH_TYPE_LIPRO;AantalWagens; aant_TotaalWagens ; aant_HuisH 
2019;63058;Pepinster;Pepinster;1;0; -     ; 590   
2019;63061;Raeren;Raeren;1;0; -     ; 506   
2019;63067;Sankt Vith;Saint-Vith;1;0; -     ; 527   
2019;63072;Spa;Spa;1;0; -     ; 1.173   
2019;63073;Stavelot;Stavelot;1;0; -     ; 454   
2019;63075;Stoumont;Stoumont;1;0; -     ; 137   
2019;63076;Theux;Theux;1;0; -     ; 527   
2019;63079;Verviers;Verviers;1;0; -     ; 5.781   
2019;63080;Weismes;Waimes;1;0; -     ; 346   
2019;63084;Welkenraedt;Welkenraedt;1;0; -     ; 586   
2019;63086;Trois-Ponts;Trois-Ponts;1;0; -     ; 156   
2019;63087;Burg-Reuland;Burg-Reuland;1;0; -     ; 189   
2019;63088;Plombières;Plombières;1;0; -     ; 498   
2019;63089;Thimister-Clermont;Thimister-Clermont;1;0; -     ; 145   
2019;64008;Berloz;Berloz;1;0; -     ; 109   
2019;64015;Braives;Braives;1;0; -     ; 216   
2019;64021;Crisnée;Crisnée;1;0; -     ; 117   
2019;64023;Donceel;Donceel;1;0; -     ; 95   
2019;64025;Fexhe-le-Haut-Clocher;Fexhe-le-Haut-Clocher;1;0; -     ; 110   
2019;64029;Geer;Geer;1;0; -     ; 103   
2019;64034;Hannuit;Hannut;1;0; -     ; 749   
2019;64047;Lijsem;Lincent;1;0; -     ; 126   
2019;64056;Oerle;Oreye;1;0; -     ; 193   
2019;64063;Remicourt;Remicourt;1;0; -     ; 234   
2019;64065;Saint-Georges-sur-Meuse;Saint-Georges-sur-Meuse;1;0; -     ; 377   
2019;64074;Borgworm;Waremme;1;0; -     ; 1.116   
2019;64075;Wasseiges;Wasseiges;1;0; -     ; 123   
2019;64076;Faimes;Faimes;1;0; -     ; 121   
2019;71002;As;As;1;0; -     ; 298   
2019;71004;Beringen;Beringen;1;0; -     ; 1.612   
2019;71011;Diepenbeek;Diepenbeek;1;0; -     ; 818   
2019;71016;Genk;Genk;1;0; -     ; 3.630   
2019;71017;Gingelom;Gingelom;1;0; -     ; 340   
2019;71020;Halen;Halen;1;0; -     ; 445   
2019;71022;Hasselt;Hasselt;1;0; -     ; 5.939   
2019;71024;Herk-de-Stad;Herck-la-Ville;1;0; -     ; 487   
2019;71034;Leopoldsburg;Bourg-Léopold;1;0; -     ; 813   
2019;71037;Lummen;Lummen;1;0; -     ; 538   
2019;71045;Nieuwerkerken (Hasselt);Nieuwerkerken (Hasselt);1;0; -     ; 255   
2019;71053;Sint-Truiden;Saint-Trond;1;0; -     ; 2.853   
2019;71057;Tessenderlo;Tessenderlo;1;0; -     ; 778   
2019;71066;Zonhoven;Zonhoven;1;0; -     ; 785   
2019;71067;Zutendaal;Zutendaal;1;0; -     ; 269   
2019;71069;Ham;Ham;1;0; -     ; 398   
2019;71070;Heusden-Zolder;Heusden-Zolder;1;0; -     ; 1.229   
2019;72003;Bocholt;Bocholt;1;0; -     ; 510   
2019;72004;Bree;Bree;1;0; -     ; 777   
2019;72018;Kinrooi;Kinrooi;1;0; -     ; 413   
2019;72020;Lommel;Lommel;1;0; -     ; 1.429   
2019;72021;Maaseik;Maaseik;1;0; -     ; 1.321   
2019;72030;Peer;Peer;1;0; -     ; 653   
2019;72037;Hamont-Achel;Hamont-Achel;1;0; -     ; 597   
2019;72038;Hechtel-Eksel;Hechtel-Eksel;1;0; -     ; 438   
2019;72039;Houthalen-Helchteren;Houthalen-Helchteren;1;0; -     ; 1.111   
2019;72041;Dilsen-Stokkem;Dilsen-Stokkem;1;0; -     ; 796   
2019;72042;Oudsbergen;Oudsbergen;1;0; -     ; 756   
2019;72043;Pelt;Pelt;1;0; -     ; 1.518   
2019;73001;Alken;Alken;1;0; -     ; 419   
2019;73006;Bilzen;Bilzen;1;0; -     ; 1.554   
2019;73009;Borgloon;Looz;1;0; -     ; 507   
2019;73022;Heers;Heers;1;0; -     ; 310   
2019;73028;Herstappe;Herstappe;1;0; -     ; 4   
2019;73032;Hoeselt;Hoeselt;1;0; -     ; 400   
2019;73040;Kortessem;Kortessem;1;0; -     ; 326   
2019;73042;Lanaken;Lanaken;1;0; -     ; 1.302   
2019;73066;Riemst;Riemst;1;0; -     ; 716   
2019;73083;Tongeren;Tongres;1;0; -     ; 1.987   
2019;73098;Wellen;Wellen;1;0; -     ; 291   
2019;73107;Maasmechelen;Maasmechelen;1;0; -     ; 1.853   
2019;73109;Voeren;Fourons;1;0; -     ; 191   
2019;81001;Aarlen;Arlon;1;0; -     ; 2.405   
2019;81003;Attert;Attert;1;0; -     ; 183   
2019;81004;Aubange;Aubange;1;0; -     ; 1.059   
2019;81013;Martelange;Martelange;1;0; -     ; 136   
2019;81015;Messancy;Messancy;1;0; -     ; 363   
2019;82003;Bastenaken;Bastogne;1;0; -     ; 960   
2019;82005;Bertogne;Bertogne;1;0; -     ; 130   
2019;82009;Fauvillers;Fauvillers;1;0; -     ; 89   
2019;82014;Houffalize;Houffalize;1;0; -     ; 288   
2019;82032;Vielsalm;Vielsalm;1;0; -     ; 513   
2019;82036;Vaux-sur-Sûre;Vaux-sur-Sûre;1;0; -     ; 183   
2019;82037;Gouvy;Gouvy;1;0; -     ; 256   
2019;82038;Sainte-Ode;Sainte-Ode;1;0; -     ; 135   
2019;83012;Durbuy;Durbuy;1;0; -     ; 750   
2019;83013;Erezée;Erezée;1;0; -     ; 165   
2019;83028;Hotton;Hotton;1;0; -     ; 321   
2019;83031;La Roche-en-Ardenne;La Roche-en-Ardenne;1;0; -     ; 343   
2019;83034;Marche-en-Famenne;Marche-en-Famenne;1;0; -     ; 1.085   
2019;83040;Nassogne;Nassogne;1;0; -     ; 297   
2019;83044;Rendeux;Rendeux;1;0; -     ; 132   
2019;83049;Tenneville;Tenneville;1;0; -     ; 102   
2019;83055;Manhay;Manhay;1;0; -     ; 159   
2019;84009;Bertrix;Bertrix;1;0; -     ; 603   
2019;84010;Bouillon;Bouillon;1;0; -     ; 467   
2019;84016;Daverdisse;Daverdisse;1;0; -     ; 77   
2019;84029;Herbeumont;Herbeumont;1;0; -     ; 103   
2019;84033;Léglise;Léglise;1;0; -     ; 182   
2019;84035;Libin;Libin;1;0; -     ; 230   
2019;84043;Neufchâteau (Neufchâteau);Neufchâteau (Neufchâteau);1;0; -     ; 367   
2019;84050;Paliseul;Paliseul;1;0; -     ; 294   
2019;84059;Saint-Hubert;Saint-Hubert;1;0; -     ; 402   
2019;84068;Tellin;Tellin;1;0; -     ; 135   
2019;84075;Wellin;Wellin;1;0; -     ; 142   
2019;84077;Libramont-Chevigny;Libramont-Chevigny;1;0; -     ; 626   
2019;85007;Chiny;Chiny;1;0; -     ; 288   
2019;85009;Etalle;Etalle;1;0; -     ; 198   
2019;85011;Florenville;Florenville;1;0; -     ; 472   
2019;85024;Meix-devant-Virton;Meix-devant-Virton;1;0; -     ; 149   
2019;85026;Musson;Musson;1;0; -     ; 188   
2019;85034;Saint-Léger (Virton);Saint-Léger (Virton);1;0; -     ; 153   
2019;85039;Tintigny;Tintigny;1;0; -     ; 190   
2019;85045;Virton;Virton;1;0; -     ; 752   
2019;85046;Habay;Habay;1;0; -     ; 343   
2019;85047;Rouvroy;Rouvroy;1;0; -     ; 109   
2019;91005;Anhée;Anhée;1;0; -     ; 348   
2019;91013;Beauraing;Beauraing;1;0; -     ; 604   
2019;91015;Bièvre;Bièvre;1;0; -     ; 170   
2019;91030;Ciney;Ciney;1;0; -     ; 1.265   
2019;91034;Dinant;Dinant;1;0; -     ; 1.428   
2019;91054;Gedinne;Gedinne;1;0; -     ; 295   
2019;91059;Hamois;Hamois;1;0; -     ; 243   
2019;91064;Havelange;Havelange;1;0; -     ; 201   
2019;91072;Houyet;Houyet;1;0; -     ; 267   
2019;91103;Onhaye;Onhaye;1;0; -     ; 136   
2019;91114;Rochefort;Rochefort;1;0; -     ; 788   
2019;91120;Somme-Leuze;Somme-Leuze;1;0; -     ; 230   
2019;91141;Yvoir;Yvoir;1;0; -     ; 437   
2019;91142;Hastière;Hastière;1;0; -     ; 584   
2019;91143;Vresse-sur-Semois;Vresse-sur-Semois;1;0; -     ; 270   
2019;92003;Andenne;Andenne;1;0; -     ; 1.735   
2019;92006;Assesse;Assesse;1;0; -     ; 215   
2019;92035;Eghezée;Eghezée;1;0; -     ; 596   
2019;92045;Floreffe;Floreffe;1;0; -     ; 289   
2019;92048;Fosses-la-Ville;Fosses-la-Ville;1;0; -     ; 478   
2019;92054;Gesves;Gesves;1;0; -     ; 250   
2019;92087;Mettet;Mettet;1;0; -     ; 556   
2019;92094;Namen;Namur;1;0; -     ; 12.246   
2019;92097;Ohey;Ohey;1;0; -     ; 194   
2019;92101;Profondeville;Profondeville;1;0; -     ; 500   
2019;92114;Sombreffe;Sombreffe;1;0; -     ; 332   
2019;92137;Sambreville;Sambreville;1;0; -     ; 2.136   
2019;92138;Fernelmont;Fernelmont;1;0; -     ; 238   
2019;92140;Jemeppe-sur-Sambre;Jemeppe-sur-Sambre;1;0; -     ; 919   
2019;92141;La Bruyère;La Bruyère;1;0; -     ; 228   
2019;92142;Gembloux;Gembloux;1;0; -     ; 1.431   
2019;93010;Cerfontaine;Cerfontaine;1;0; -     ; 301   
2019;93014;Couvin;Couvin;1;0; -     ; 1.138   
2019;93018;Doische;Doische;1;0; -     ; 164   
2019;93022;Florennes;Florennes;1;0; -     ; 654   
2019;93056;Philippeville;Philippeville;1;0; -     ; 630   
2019;93088;Walcourt;Walcourt;1;0; -     ; 831   
2019;93090;Viroinval;Viroinval;1;0; -     ; 483   
2019;11001;Aartselaar;Aartselaar;1;1; 947   ; 947   
2019;11002;Antwerpen;Anvers;1;1; 35.702   ; 35.702   
2019;11004;Boechout;Boechout;1;1; 872   ; 872   
2019;11005;Boom;Boom;1;1; 1.179   ; 1.179   
2019;11007;Borsbeek;Borsbeek;1;1; 791   ; 791   
2019;11008;Brasschaat;Brasschaat;1;1; 2.653   ; 2.653   
2019;11009;Brecht;Brecht;1;1; 1.635   ; 1.635   
2019;11013;Edegem;Edegem;1;1; 1.904   ; 1.904   
2019;11016;Essen;Essen;1;1; 1.201   ; 1.201   
2019;11018;Hemiksem;Hemiksem;1;1; 684   ; 684   
2019;11021;Hove (Antwerpen);Hove (Anvers);1;1; 480   ; 480   
2019;11022;Kalmthout;Kalmthout;1;1; 1.239   ; 1.239   
2019;11023;Kapellen (Antwerpen);Kapellen (Anvers);1;1; 1.663   ; 1.663   
2019;11024;Kontich;Kontich;1;1; 1.331   ; 1.331   
2019;11025;Lint;Lint;1;1; 519   ; 519   
2019;11029;Mortsel;Mortsel;1;1; 1.897   ; 1.897   
2019;11030;Niel;Niel;1;1; 637   ; 637   
2019;11035;Ranst;Ranst;1;1; 1.204   ; 1.204   
2019;11037;Rumst;Rumst;1;1; 892   ; 892   
2019;11038;Schelle;Schelle;1;1; 490   ; 490   
2019;11039;Schilde;Schilde;1;1; 1.201   ; 1.201   
2019;11040;Schoten;Schoten;1;1; 2.311   ; 2.311   
2019;11044;Stabroek;Stabroek;1;1; 1.293   ; 1.293   
2019;11050;Wijnegem;Wijnegem;1;1; 650   ; 650   
2019;11052;Wommelgem;Wommelgem;1;1; 774   ; 774   
2019;11053;Wuustwezel;Wuustwezel;1;1; 1.256   ; 1.256   
2019;11054;Zandhoven;Zandhoven;1;1; 865   ; 865   
2019;11055;Zoersel;Zoersel;1;1; 1.243   ; 1.243   
2019;11056;Zwijndrecht;Zwijndrecht;1;1; 1.269   ; 1.269   
2019;11057;Malle;Malle;1;1; 962   ; 962   
2019;12002;Berlaar;Berlaar;1;1; 748   ; 748   
2019;12005;Bonheiden;Bonheiden;1;1; 884   ; 884   
2019;12007;Bornem;Bornem;1;1; 1.484   ; 1.484   
2019;12009;Duffel;Duffel;1;1; 1.221   ; 1.221   
2019;12014;Heist-op-den-Berg;Heist-op-den-Berg;1;1; 3.075   ; 3.075   
2019;12021;Lier;Lierre;1;1; 2.735   ; 2.735   
2019;12025;Mechelen;Malines;1;1; 5.866   ; 5.866   
2019;12026;Nijlen;Nijlen;1;1; 1.453   ; 1.453   
2019;12029;Putte;Putte;1;1; 1.195   ; 1.195   
2019;12035;Sint-Katelijne-Waver;Sint-Katelijne-Waver;1;1; 1.240   ; 1.240   
2019;12040;Willebroek;Willebroek;1;1; 1.540   ; 1.540   
2019;12041;Puurs-Sint-Amands;Puurs-Sint-Amands;1;1; 1.581   ; 1.581   
2019;13001;Arendonk;Arendonk;1;1; 866   ; 866   
2019;13002;Baarle-Hertog;Baerle-Duc;1;1; 190   ; 190   
2019;13003;Balen;Balen;1;1; 1.521   ; 1.521   
2019;13004;Beerse;Beerse;1;1; 994   ; 994   
2019;13006;Dessel;Dessel;1;1; 614   ; 614   
2019;13008;Geel;Geel;1;1; 3.079   ; 3.079   
2019;13010;Grobbendonk;Grobbendonk;1;1; 711   ; 711   
2019;13011;Herentals;Herentals;1;1; 2.161   ; 2.161   
2019;13012;Herenthout;Herenthout;1;1; 615   ; 615   
2019;13013;Herselt;Herselt;1;1; 928   ; 928   
2019;13014;Hoogstraten;Hoogstraten;1;1; 1.403   ; 1.403   
2019;13016;Hulshout;Hulshout;1;1; 791   ; 791   
2019;13017;Kasterlee;Kasterlee;1;1; 1.209   ; 1.209   
2019;13019;Lille;Lille;1;1; 1.051   ; 1.051   
2019;13021;Meerhout;Meerhout;1;1; 676   ; 676   
2019;13023;Merksplas;Merksplas;1;1; 442   ; 442   
2019;13025;Mol;Mol;1;1; 2.754   ; 2.754   
2019;13029;Olen;Olen;1;1; 830   ; 830   
2019;13031;Oud-Turnhout;Oud-Turnhout;1;1; 785   ; 785   
2019;13035;Ravels;Ravels;1;1; 879   ; 879   
2019;13036;Retie;Retie;1;1; 646   ; 646   
2019;13037;Rijkevorsel;Rijkevorsel;1;1; 719   ; 719   
2019;13040;Turnhout;Turnhout;1;1; 3.407   ; 3.407   
2019;13044;Vorselaar;Vorselaar;1;1; 503   ; 503   
2019;13046;Vosselaar;Vosselaar;1;1; 588   ; 588   
2019;13049;Westerlo;Westerlo;1;1; 1.655   ; 1.655   
2019;13053;Laakdal;Laakdal;1;1; 1.222   ; 1.222   
2019;21001;Anderlecht;Anderlecht;1;1; 5.608   ; 5.608   
2019;21002;Oudergem;Auderghem;1;1; 2.614   ; 2.614   
2019;21003;Sint-Agatha-Berchem;Berchem-Sainte-Agathe;1;1; 1.348   ; 1.348   
2019;21004;Brussel;Bruxelles;1;1; 9.276   ; 9.276   
2019;21005;Etterbeek;Etterbeek;1;1; 3.283   ; 3.283   
2019;21006;Evere;Evere;1;1; 2.459   ; 2.459   
2019;21007;Vorst (Brussel-Hoofdstad);Forest (Bruxelles-Capitale);1;1; 3.334   ; 3.334   
2019;21008;Ganshoren;Ganshoren;1;1; 1.692   ; 1.692   
2019;21009;Elsene;Ixelles;1;1; 6.652   ; 6.652   
2019;21010;Jette;Jette;1;1; 2.832   ; 2.832   
2019;21011;Koekelberg;Koekelberg;1;1; 984   ; 984   
2019;21012;Sint-Jans-Molenbeek;Molenbeek-Saint-Jean;1;1; 3.797   ; 3.797   
2019;21013;Sint-Gillis;Saint-Gilles;1;1; 2.455   ; 2.455   
2019;21014;Sint-Joost-ten-Node;Saint-Josse-ten-Noode;1;1; 862   ; 862   
2019;21015;Schaarbeek;Schaerbeek;1;1; 5.850   ; 5.850   
2019;21016;Ukkel;Uccle;1;1; 6.606   ; 6.606   
2019;21017;Watermaal-Bosvoorde;Watermael-Boitsfort;1;1; 2.265   ; 2.265   
2019;21018;Sint-Lambrechts-Woluwe;Woluwe-Saint-Lambert;1;1; 5.015   ; 5.015   
2019;21019;Sint-Pieters-Woluwe;Woluwe-Saint-Pierre;1;1; 3.521   ; 3.521   
2019;23002;Asse;Asse;1;1; 2.002   ; 2.002   
2019;23003;Beersel;Beersel;1;1; 1.363   ; 1.363   
2019;23009;Bever;Biévène;1;1; 151   ; 151   
2019;23016;Dilbeek;Dilbeek;1;1; 2.872   ; 2.872   
2019;23023;Galmaarden;Gammerages;1;1; 514   ; 514   
2019;23024;Gooik;Gooik;1;1; 513   ; 513   
2019;23025;Grimbergen;Grimbergen;1;1; 2.701   ; 2.701   
2019;23027;Halle (Halle-Vilvoorde);Hal (Hal-Vilvorde);1;1; 2.565   ; 2.565   
2019;23032;Herne;Herne;1;1; 373   ; 373   
2019;23033;Hoeilaart;Hoeilaart;1;1; 701   ; 701   
2019;23038;Kampenhout;Kampenhout;1;1; 753   ; 753   
2019;23039;Kapelle-op-den-Bos;Kapelle-op-den-Bos;1;1; 726   ; 726   
2019;23044;Liedekerke;Liedekerke;1;1; 734   ; 734   
2019;23045;Londerzeel;Londerzeel;1;1; 1.246   ; 1.246   
2019;23047;Machelen (Halle-Vilvoorde);Machelen (Hal-Vilvorde);1;1; 816   ; 816   
2019;23050;Meise;Meise;1;1; 1.188   ; 1.188   
2019;23052;Merchtem;Merchtem;1;1; 1.221   ; 1.221   
2019;23060;Opwijk;Opwijk;1;1; 993   ; 993   
2019;23062;Overijse;Overijse;1;1; 1.625   ; 1.625   
2019;23064;Pepingen;Pepingen;1;1; 199   ; 199   
2019;23077;Sint-Pieters-Leeuw;Sint-Pieters-Leeuw;1;1; 1.876   ; 1.876   
2019;23081;Steenokkerzeel;Steenokkerzeel;1;1; 690   ; 690   
2019;23086;Ternat;Ternat;1;1; 896   ; 896   
2019;23088;Vilvoorde;Vilvorde;1;1; 2.340   ; 2.340   
2019;23094;Zaventem;Zaventem;1;1; 2.266   ; 2.266   
2019;23096;Zemst;Zemst;1;1; 1.274   ; 1.274   
2019;23097;Roosdaal;Roosdaal;1;1; 651   ; 651   
2019;23098;Drogenbos;Drogenbos;1;1; 340   ; 340   
2019;23099;Kraainem;Kraainem;1;1; 799   ; 799   
2019;23100;Linkebeek;Linkebeek;1;1; 362   ; 362   
2019;23101;Sint-Genesius-Rode;Rhode-Saint-Genèse;1;1; 1.060   ; 1.060   
2019;23102;Wemmel;Wemmel;1;1; 1.084   ; 1.084   
2019;23103;Wezembeek-Oppem;Wezembeek-Oppem;1;1; 888   ; 888   
2019;23104;Lennik;Lennik;1;1; 533   ; 533   
2019;23105;Affligem;Affligem;1;1; 706   ; 706   
2019;24001;Aarschot;Aarschot;1;1; 2.462   ; 2.462   
2019;24007;Begijnendijk;Begijnendijk;1;1; 646   ; 646   
2019;24008;Bekkevoort;Bekkevoort;1;1; 392   ; 392   
2019;24009;Bertem;Bertem;1;1; 582   ; 582   
2019;24011;Bierbeek;Bierbeek;1;1; 589   ; 589   
2019;24014;Boortmeerbeek;Boortmeerbeek;1;1; 727   ; 727   
2019;24016;Boutersem;Boutersem;1;1; 420   ; 420   
2019;24020;Diest;Diest;1;1; 1.705   ; 1.705   
2019;24028;Geetbets;Geetbets;1;1; 377   ; 377   
2019;24033;Haacht;Haacht;1;1; 931   ; 931   
2019;24038;Herent;Herent;1;1; 1.437   ; 1.437   
2019;24041;Hoegaarden;Hoegaarden;1;1; 457   ; 457   
2019;24043;Holsbeek;Holsbeek;1;1; 610   ; 610   
2019;24045;Huldenberg;Huldenberg;1;1; 567   ; 567   
2019;24048;Keerbergen;Keerbergen;1;1; 771   ; 771   
2019;24054;Kortenaken;Kortenaken;1;1; 437   ; 437   
2019;24055;Kortenberg;Kortenberg;1;1; 1.375   ; 1.375   
2019;24059;Landen;Landen;1;1; 999   ; 999   
2019;24062;Leuven;Louvain;1;1; 7.746   ; 7.746   
2019;24066;Lubbeek;Lubbeek;1;1; 825   ; 825   
2019;24086;Oud-Heverlee;Oud-Heverlee;1;1; 618   ; 618   
2019;24094;Rotselaar;Rotselaar;1;1; 1.068   ; 1.068   
2019;24104;Tervuren;Tervuren;1;1; 1.416   ; 1.416   
2019;24107;Tienen;Tirlemont;1;1; 2.632   ; 2.632   
2019;24109;Tremelo;Tremelo;1;1; 1.000   ; 1.000   
2019;24130;Zoutleeuw;Léau;1;1; 550   ; 550   
2019;24133;Linter;Linter;1;1; 419   ; 419   
2019;24134;Scherpenheuvel-Zichem;Montaigu-Zichem;1;1; 1.701   ; 1.701   
2019;24135;Tielt-Winge;Tielt-Winge;1;1; 665   ; 665   
2019;24137;Glabbeek;Glabbeek;1;1; 308   ; 308   
2019;25005;Bevekom;Beauvechain;1;1; 421   ; 421   
2019;25014;Eigenbrakel;Braine-l’Alleud;1;1; 2.842   ; 2.842   
2019;25015;Kasteelbrakel;Braine-le-Château;1;1; 670   ; 670   
2019;25018;Chaumont-Gistoux;Chaumont-Gistoux;1;1; 801   ; 801   
2019;25023;Court-Saint-Etienne;Court-Saint-Etienne;1;1; 718   ; 718   
2019;25031;Genepiën;Genappe;1;1; 972   ; 972   
2019;25037;Graven;Grez-Doiceau;1;1; 876   ; 876   
2019;25043;Incourt;Incourt;1;1; 391   ; 391   
2019;25044;Itter;Ittre;1;1; 446   ; 446   
2019;25048;Geldenaken;Jodoigne;1;1; 962   ; 962   
2019;25050;Terhulpen;La Hulpe;1;1; 593   ; 593   
2019;25068;Mont-Saint-Guibert;Mont-Saint-Guibert;1;1; 591   ; 591   
2019;25072;Nijvel;Nivelles;1;1; 2.637   ; 2.637   
2019;25084;Perwijs (Nijvel);Perwez (Nivelles);1;1; 679   ; 679   
2019;25091;Rixensart;Rixensart;1;1; 1.650   ; 1.650   
2019;25105;Tubeke;Tubize;1;1; 1.616   ; 1.616   
2019;25107;Villers-la-Ville;Villers-la-Ville;1;1; 644   ; 644   
2019;25110;Waterloo;Waterloo;1;1; 2.140   ; 2.140   
2019;25112;Waver;Wavre;1;1; 2.757   ; 2.757   
2019;25117;Chastre;Chastre;1;1; 446   ; 446   
2019;25118;Hélécine;Hélécine;1;1; 245   ; 245   
2019;25119;Lasne;Lasne;1;1; 813   ; 813   
2019;25120;Orp-Jauche;Orp-Jauche;1;1; 561   ; 561   
2019;25121;Ottignies-Louvain-la-Neuve;Ottignies-Louvain-la-Neuve;1;1; 2.565   ; 2.565   
2019;25122;Ramillies;Ramillies;1;1; 380   ; 380   
2019;25123;Rebecq;Rebecq;1;1; 671   ; 671   
2019;25124;Walhain;Walhain;1;1; 488   ; 488   
2019;31003;Beernem;Beernem;1;1; 1.025   ; 1.025   
2019;31004;Blankenberge;Blankenberge;1;1; 1.789   ; 1.789   
2019;31005;Brugge;Bruges;1;1; 9.630   ; 9.630   
2019;31006;Damme;Damme;1;1; 734   ; 734   
2019;31012;Jabbeke;Jabbeke;1;1; 829   ; 829   
2019;31022;Oostkamp;Oostkamp;1;1; 1.528   ; 1.528   
2019;31033;Torhout;Torhout;1;1; 1.417   ; 1.417   
2019;31040;Zedelgem;Zedelgem;1;1; 1.353   ; 1.353   
2019;31042;Zuienkerke;Zuienkerke;1;1; 193   ; 193   
2019;31043;Knokke-Heist;Knokke-Heist;1;1; 3.178   ; 3.178   
2019;32003;Diksmuide;Dixmude;1;1; 1.197   ; 1.197   
2019;32006;Houthulst;Houthulst;1;1; 624   ; 624   
2019;32010;Koekelare;Koekelare;1;1; 609   ; 609   
2019;32011;Kortemark;Kortemark;1;1; 805   ; 805   
2019;32030;Lo-Reninge;Lo-Reninge;1;1; 188   ; 188   
2019;33011;Ieper;Ypres;1;1; 2.638   ; 2.638   
2019;33016;Mesen;Messines;1;1; 73   ; 73   
2019;33021;Poperinge;Poperinge;1;1; 1.401   ; 1.401   
2019;33029;Wervik;Wervik;1;1; 1.262   ; 1.262   
2019;33037;Zonnebeke;Zonnebeke;1;1; 808   ; 808   
2019;33039;Heuvelland;Heuvelland;1;1; 576   ; 576   
2019;33040;Langemark-Poelkapelle;Langemark-Poelkapelle;1;1; 492   ; 492   
2019;33041;Vleteren;Vleteren;1;1; 213   ; 213   
2019;34002;Anzegem;Anzegem;1;1; 898   ; 898   
2019;34003;Avelgem;Avelgem;1;1; 746   ; 746   
2019;34009;Deerlijk;Deerlijk;1;1; 808   ; 808   
2019;34013;Harelbeke;Harelbeke;1;1; 2.089   ; 2.089   
2019;34022;Kortrijk;Courtrai;1;1; 5.945   ; 5.945   
2019;34023;Kuurne;Kuurne;1;1; 910   ; 910   
2019;34025;Lendelede;Lendelede;1;1; 384   ; 384   
2019;34027;Menen;Menin;1;1; 2.459   ; 2.459   
2019;34040;Waregem;Waregem;1;1; 2.887   ; 2.887   
2019;34041;Wevelgem;Wevelgem;1;1; 2.033   ; 2.033   
2019;34042;Zwevegem;Zwevegem;1;1; 1.636   ; 1.636   
2019;34043;Spiere-Helkijn;Espierres-Helchin;1;1; 152   ; 152   
2019;35002;Bredene;Bredene;1;1; 1.293   ; 1.293   
2019;35005;Gistel;Gistel;1;1; 721   ; 721   
2019;35006;Ichtegem;Ichtegem;1;1; 796   ; 796   
2019;35011;Middelkerke;Middelkerke;1;1; 1.931   ; 1.931   
2019;35013;Oostende;Ostende;1;1; 5.961   ; 5.961   
2019;35014;Oudenburg;Oudenburg;1;1; 595   ; 595   
2019;35029;De Haan;De Haan;1;1; 1.273   ; 1.273   
2019;36006;Hooglede;Hooglede;1;1; 582   ; 582   
2019;36007;Ingelmunster;Ingelmunster;1;1; 727   ; 727   
2019;36008;Izegem;Izegem;1;1; 2.195   ; 2.195   
2019;36010;Ledegem;Ledegem;1;1; 628   ; 628   
2019;36011;Lichtervelde;Lichtervelde;1;1; 575   ; 575   
2019;36012;Moorslede;Moorslede;1;1; 723   ; 723   
2019;36015;Roeselare;Roulers;1;1; 4.744   ; 4.744   
2019;36019;Staden;Staden;1;1; 727   ; 727   
2019;37002;Dentergem;Dentergem;1;1; 524   ; 524   
2019;37007;Meulebeke;Meulebeke;1;1; 788   ; 788   
2019;37010;Oostrozebeke;Oostrozebeke;1;1; 549   ; 549   
2019;37011;Pittem;Pittem;1;1; 437   ; 437   
2019;37012;Ruiselede;Ruiselede;1;1; 355   ; 355   
2019;37015;Tielt (Tielt);Tielt (Tielt);1;1; 1.531   ; 1.531   
2019;37017;Wielsbeke;Wielsbeke;1;1; 582   ; 582   
2019;37018;Wingene;Wingene;1;1; 905   ; 905   
2019;37020;Ardooie;Ardooie;1;1; 662   ; 662   
2019;38002;Alveringem;Alveringem;1;1; 331   ; 331   
2019;38008;De Panne;La Panne;1;1; 1.056   ; 1.056   
2019;38014;Koksijde;Koksijde;1;1; 2.393   ; 2.393   
2019;38016;Nieuwpoort;Nieuport;1;1; 1.271   ; 1.271   
2019;38025;Veurne;Furnes;1;1; 923   ; 923   
2019;41002;Aalst (Aalst);Alost (Alost);1;1; 6.451   ; 6.451   
2019;41011;Denderleeuw;Denderleeuw;1;1; 1.305   ; 1.305   
2019;41018;Geraardsbergen;Grammont;1;1; 2.254   ; 2.254   
2019;41024;Haaltert;Haaltert;1;1; 1.350   ; 1.350   
2019;41027;Herzele;Herzele;1;1; 1.173   ; 1.173   
2019;41034;Lede;Lede;1;1; 1.338   ; 1.338   
2019;41048;Ninove;Ninove;1;1; 2.652   ; 2.652   
2019;41063;Sint-Lievens-Houtem;Sint-Lievens-Houtem;1;1; 700   ; 700   
2019;41081;Zottegem;Zottegem;1;1; 2.086   ; 2.086   
2019;41082;Erpe-Mere;Erpe-Mere;1;1; 1.445   ; 1.445   
2019;42003;Berlare;Berlare;1;1; 1.069   ; 1.069   
2019;42004;Buggenhout;Buggenhout;1;1; 957   ; 957   
2019;42006;Dendermonde;Termonde;1;1; 3.473   ; 3.473   
2019;42008;Hamme (Dendermonde);Hamme (Termonde);1;1; 1.629   ; 1.629   
2019;42010;Laarne;Laarne;1;1; 862   ; 862   
2019;42011;Lebbeke;Lebbeke;1;1; 1.398   ; 1.398   
2019;42023;Waasmunster;Waasmunster;1;1; 649   ; 649   
